"name","up.votes","date","n.comments","date.w","comments.share.w","votes.share.w","max.daily.comment.share","max.daily.votes.share"
"Grove",92,2014-05-30,9,2014-05-25,0.0135542168674699,0.0246186780840246,0.0210843373493976,0.0246186780840246
"Ship and Dip",75,2014-05-30,14,2014-05-25,0.0210843373493976,0.0200695745250201,0.0210843373493976,0.0246186780840246
"Blend",55,2014-05-30,14,2014-05-25,0.0210843373493976,0.0147176879850147,0.0210843373493976,0.0246186780840246
"Brix",30,2014-05-30,7,2014-05-25,0.0105421686746988,0.00802782981000803,0.0210843373493976,0.0246186780840246
"Adopt a Hydrant",29,2014-05-30,2,2014-05-25,0.00301204819277108,0.00776023548300776,0.0210843373493976,0.0246186780840246
"Flytographer",22,2014-05-30,3,2014-05-25,0.00451807228915663,0.00588707519400589,0.0210843373493976,0.0246186780840246
"Bevvy",20,2014-05-30,14,2014-05-25,0.0210843373493976,0.00535188654000535,0.0210843373493976,0.0246186780840246
"Chore Monster",18,2014-05-30,2,2014-05-25,0.00301204819277108,0.00481669788600482,0.0210843373493976,0.0246186780840246
"P.S. XO",16,2014-05-30,2,2014-05-25,0.00301204819277108,0.00428150923200428,0.0210843373493976,0.0246186780840246
"Bricks",13,2014-05-30,2,2014-05-25,0.00301204819277108,0.00347872625100348,0.0210843373493976,0.0246186780840246
"KakaoTalk for Mac",10,2014-05-30,2,2014-05-25,0.00301204819277108,0.00267594327000268,0.0210843373493976,0.0246186780840246
"{S} Statamic",9,2014-05-30,4,2014-05-25,0.00602409638554217,0.00240834894300241,0.0210843373493976,0.0246186780840246
"TTMM",8,2014-05-30,6,2014-05-25,0.00903614457831325,0.00214075461600214,0.0210843373493976,0.0246186780840246
"MessageBus",8,2014-05-30,2,2014-05-25,0.00301204819277108,0.00214075461600214,0.0210843373493976,0.0246186780840246
"Watchup",7,2014-05-30,0,2014-05-25,0,0.00187316028900187,0.0210843373493976,0.0246186780840246
"Video Quality Report",6,2014-05-30,1,2014-05-25,0.00150602409638554,0.00160556596200161,0.0210843373493976,0.0246186780840246
"MBLOCK",5,2014-05-30,0,2014-05-25,0,0.00133797163500134,0.0210843373493976,0.0246186780840246
"FindMySong",4,2014-05-30,1,2014-05-25,0.00150602409638554,0.00107037730800107,0.0210843373493976,0.0246186780840246
"Sunrise (web)",180,2014-05-29,23,2014-05-25,0.0346385542168675,0.0481669788600482,0.0346385542168675,0.0481669788600482
"SHRTURL",111,2014-05-29,17,2014-05-25,0.0256024096385542,0.0297029702970297,0.0346385542168675,0.0481669788600482
"Designer Chat",94,2014-05-29,19,2014-05-25,0.0286144578313253,0.0251538667380252,0.0346385542168675,0.0481669788600482
"TwoDots",88,2014-05-29,17,2014-05-25,0.0256024096385542,0.0235483007760235,0.0346385542168675,0.0481669788600482
"Planleaf",55,2014-05-29,6,2014-05-25,0.00903614457831325,0.0147176879850147,0.0346385542168675,0.0481669788600482
"CODY",55,2014-05-29,5,2014-05-25,0.00753012048192771,0.0147176879850147,0.0346385542168675,0.0481669788600482
"Group Tweet",41,2014-05-29,8,2014-05-25,0.0120481927710843,0.010971367407011,0.0346385542168675,0.0481669788600482
"Dash Hudson",36,2014-05-29,3,2014-05-25,0.00451807228915663,0.00963339577200963,0.0346385542168675,0.0481669788600482
"Quip 2.0",35,2014-05-29,5,2014-05-25,0.00753012048192771,0.00936580144500937,0.0346385542168675,0.0481669788600482
"Aether (Cone)",32,2014-05-29,7,2014-05-25,0.0105421686746988,0.00856301846400856,0.0346385542168675,0.0481669788600482
"Wayfinder",32,2014-05-29,9,2014-05-25,0.0135542168674699,0.00856301846400856,0.0346385542168675,0.0481669788600482
"Emoji Zone",29,2014-05-29,11,2014-05-25,0.016566265060241,0.00776023548300776,0.0346385542168675,0.0481669788600482
"Web Design Manual",27,2014-05-29,5,2014-05-25,0.00753012048192771,0.00722504682900723,0.0346385542168675,0.0481669788600482
"Transform Your Ideas",21,2014-05-29,0,2014-05-25,0,0.00561948086700562,0.0346385542168675,0.0481669788600482
"Leeflets",18,2014-05-29,6,2014-05-25,0.00903614457831325,0.00481669788600482,0.0346385542168675,0.0481669788600482
"CENTR",18,2014-05-29,1,2014-05-25,0.00150602409638554,0.00481669788600482,0.0346385542168675,0.0481669788600482
"Beta by Crashlytics",13,2014-05-29,2,2014-05-25,0.00301204819277108,0.00347872625100348,0.0346385542168675,0.0481669788600482
"Locqus",11,2014-05-29,3,2014-05-25,0.00451807228915663,0.00294353759700294,0.0346385542168675,0.0481669788600482
"Rockbot",11,2014-05-29,2,2014-05-25,0.00301204819277108,0.00294353759700294,0.0346385542168675,0.0481669788600482
"Team Gantt",10,2014-05-29,1,2014-05-25,0.00150602409638554,0.00267594327000268,0.0346385542168675,0.0481669788600482
"Peak",9,2014-05-29,8,2014-05-25,0.0120481927710843,0.00240834894300241,0.0346385542168675,0.0481669788600482
"Voice",9,2014-05-29,2,2014-05-25,0.00301204819277108,0.00240834894300241,0.0346385542168675,0.0481669788600482
"24-Hour Bookclub",5,2014-05-29,0,2014-05-25,0,0.00133797163500134,0.0346385542168675,0.0481669788600482
"MindMeister",4,2014-05-29,1,2014-05-25,0.00150602409638554,0.00107037730800107,0.0346385542168675,0.0481669788600482
"Agora",4,2014-05-29,0,2014-05-25,0,0.00107037730800107,0.0346385542168675,0.0481669788600482
"Wocket Smart Wallet",4,2014-05-29,1,2014-05-25,0.00150602409638554,0.00107037730800107,0.0346385542168675,0.0481669788600482
"PixelDropr",4,2014-05-29,0,2014-05-25,0,0.00107037730800107,0.0346385542168675,0.0481669788600482
"Permission Faerie",4,2014-05-29,2,2014-05-25,0.00301204819277108,0.00107037730800107,0.0346385542168675,0.0481669788600482
"Sparo",4,2014-05-29,0,2014-05-25,0,0.00107037730800107,0.0346385542168675,0.0481669788600482
"Mustbin",4,2014-05-29,0,2014-05-25,0,0.00107037730800107,0.0346385542168675,0.0481669788600482
"PixelSpace",3,2014-05-29,1,2014-05-25,0.00150602409638554,0.000802782981000803,0.0346385542168675,0.0481669788600482
"Hitch",99,2014-05-28,7,2014-05-25,0.0105421686746988,0.0264918383730265,0.0256024096385542,0.0264918383730265
"Fuffr",96,2014-05-28,17,2014-05-25,0.0256024096385542,0.0256890553920257,0.0256024096385542,0.0264918383730265
"Shippo",92,2014-05-28,7,2014-05-25,0.0105421686746988,0.0246186780840246,0.0256024096385542,0.0264918383730265
"Tropical",69,2014-05-28,6,2014-05-25,0.00903614457831325,0.0184640085630185,0.0256024096385542,0.0264918383730265
"Shoot",46,2014-05-28,9,2014-05-25,0.0135542168674699,0.0123093390420123,0.0256024096385542,0.0264918383730265
"Swipe XL",42,2014-05-28,10,2014-05-25,0.0150602409638554,0.0112389617340112,0.0256024096385542,0.0264918383730265
"SimpleSend",39,2014-05-28,17,2014-05-25,0.0256024096385542,0.0104361787530104,0.0256024096385542,0.0264918383730265
"duolist",32,2014-05-28,12,2014-05-25,0.0180722891566265,0.00856301846400856,0.0256024096385542,0.0264918383730265
"#wwdcstudents",27,2014-05-28,3,2014-05-25,0.00451807228915663,0.00722504682900723,0.0256024096385542,0.0264918383730265
"iOS Hat",26,2014-05-28,1,2014-05-25,0.00150602409638554,0.00695745250200696,0.0256024096385542,0.0264918383730265
"Fonts In Use",21,2014-05-28,3,2014-05-25,0.00451807228915663,0.00561948086700562,0.0256024096385542,0.0264918383730265
"Celery",20,2014-05-28,1,2014-05-25,0.00150602409638554,0.00535188654000535,0.0256024096385542,0.0264918383730265
"SlideRule ",19,2014-05-28,4,2014-05-25,0.00602409638554217,0.00508429221300508,0.0256024096385542,0.0264918383730265
"Grammarly",19,2014-05-28,6,2014-05-25,0.00903614457831325,0.00508429221300508,0.0256024096385542,0.0264918383730265
"Popup Archive",18,2014-05-28,1,2014-05-25,0.00150602409638554,0.00481669788600482,0.0256024096385542,0.0264918383730265
"Pocket Premium",15,2014-05-28,3,2014-05-25,0.00451807228915663,0.00401391490500401,0.0256024096385542,0.0264918383730265
"Screenmailer",14,2014-05-28,3,2014-05-25,0.00451807228915663,0.00374632057800375,0.0256024096385542,0.0264918383730265
"New Matter",11,2014-05-28,3,2014-05-25,0.00451807228915663,0.00294353759700294,0.0256024096385542,0.0264918383730265
"Involvio",11,2014-05-28,1,2014-05-25,0.00150602409638554,0.00294353759700294,0.0256024096385542,0.0264918383730265
"RideScout",9,2014-05-28,2,2014-05-25,0.00301204819277108,0.00240834894300241,0.0256024096385542,0.0264918383730265
"Klutch",8,2014-05-28,4,2014-05-25,0.00602409638554217,0.00214075461600214,0.0256024096385542,0.0264918383730265
"LEAP 2.0",7,2014-05-28,1,2014-05-25,0.00150602409638554,0.00187316028900187,0.0256024096385542,0.0264918383730265
"AstroPrint",7,2014-05-28,4,2014-05-25,0.00602409638554217,0.00187316028900187,0.0256024096385542,0.0264918383730265
"Vidrack",7,2014-05-28,2,2014-05-25,0.00301204819277108,0.00187316028900187,0.0256024096385542,0.0264918383730265
"Experience",5,2014-05-28,0,2014-05-25,0,0.00133797163500134,0.0256024096385542,0.0264918383730265
"Reshare",4,2014-05-28,0,2014-05-25,0,0.00107037730800107,0.0256024096385542,0.0264918383730265
"writefully",3,2014-05-28,0,2014-05-25,0,0.000802782981000803,0.0256024096385542,0.0264918383730265
"Loggable",3,2014-05-28,0,2014-05-25,0,0.000802782981000803,0.0256024096385542,0.0264918383730265
"Wake Documents",2,2014-05-28,1,2014-05-25,0.00150602409638554,0.000535188654000535,0.0256024096385542,0.0264918383730265
"Pie",145,2014-05-27,35,2014-05-25,0.052710843373494,0.0388011774150388,0.052710843373494,0.0388011774150388
"Engineer Prints",118,2014-05-27,34,2014-05-25,0.0512048192771084,0.0315761305860316,0.052710843373494,0.0388011774150388
"Stache",82,2014-05-27,18,2014-05-25,0.0271084337349398,0.0219427348140219,0.052710843373494,0.0388011774150388
"bttn",80,2014-05-27,15,2014-05-25,0.0225903614457831,0.0214075461600214,0.052710843373494,0.0388011774150388
"Headlines",48,2014-05-27,14,2014-05-25,0.0210843373493976,0.0128445276960128,0.052710843373494,0.0388011774150388
"GAget",35,2014-05-27,10,2014-05-25,0.0150602409638554,0.00936580144500937,0.052710843373494,0.0388011774150388
"KangaDo",30,2014-05-27,6,2014-05-25,0.00903614457831325,0.00802782981000803,0.052710843373494,0.0388011774150388
"Criticue",28,2014-05-27,6,2014-05-25,0.00903614457831325,0.00749264115600749,0.052710843373494,0.0388011774150388
"Puddle",27,2014-05-27,10,2014-05-25,0.0150602409638554,0.00722504682900723,0.052710843373494,0.0388011774150388
"thenews.im",23,2014-05-27,4,2014-05-25,0.00602409638554217,0.00615466952100615,0.052710843373494,0.0388011774150388
"hi.diplo",17,2014-05-27,2,2014-05-25,0.00301204819277108,0.00454910355900455,0.052710843373494,0.0388011774150388
"ZenHub",15,2014-05-27,0,2014-05-25,0,0.00401391490500401,0.052710843373494,0.0388011774150388
"Embue",14,2014-05-27,5,2014-05-25,0.00753012048192771,0.00374632057800375,0.052710843373494,0.0388011774150388
"Hypershoot",13,2014-05-27,1,2014-05-25,0.00150602409638554,0.00347872625100348,0.052710843373494,0.0388011774150388
"Smash",13,2014-05-27,4,2014-05-25,0.00602409638554217,0.00347872625100348,0.052710843373494,0.0388011774150388
"Harpoon",13,2014-05-27,3,2014-05-25,0.00451807228915663,0.00347872625100348,0.052710843373494,0.0388011774150388
"CartoDB",12,2014-05-27,1,2014-05-25,0.00150602409638554,0.00321113192400321,0.052710843373494,0.0388011774150388
"Convertable",11,2014-05-27,2,2014-05-25,0.00301204819277108,0.00294353759700294,0.052710843373494,0.0388011774150388
"SoundRad",10,2014-05-27,3,2014-05-25,0.00451807228915663,0.00267594327000268,0.052710843373494,0.0388011774150388
"Avocado",10,2014-05-27,0,2014-05-25,0,0.00267594327000268,0.052710843373494,0.0388011774150388
"Self Driving car",8,2014-05-27,1,2014-05-25,0.00150602409638554,0.00214075461600214,0.052710843373494,0.0388011774150388
"Distiller",8,2014-05-27,1,2014-05-25,0.00150602409638554,0.00214075461600214,0.052710843373494,0.0388011774150388
"StartupKit",7,2014-05-27,0,2014-05-25,0,0.00187316028900187,0.052710843373494,0.0388011774150388
"JamCam",7,2014-05-27,3,2014-05-25,0.00451807228915663,0.00187316028900187,0.052710843373494,0.0388011774150388
"Devcasts",7,2014-05-27,0,2014-05-25,0,0.00187316028900187,0.052710843373494,0.0388011774150388
"Fun Golf GPS",7,2014-05-27,7,2014-05-25,0.0105421686746988,0.00187316028900187,0.052710843373494,0.0388011774150388
"Clever Buoy",7,2014-05-27,4,2014-05-25,0.00602409638554217,0.00187316028900187,0.052710843373494,0.0388011774150388
"XD Messenger",6,2014-05-27,3,2014-05-25,0.00451807228915663,0.00160556596200161,0.052710843373494,0.0388011774150388
"Drafts",5,2014-05-27,1,2014-05-25,0.00150602409638554,0.00133797163500134,0.052710843373494,0.0388011774150388
"Jog.fm",5,2014-05-27,0,2014-05-25,0,0.00133797163500134,0.052710843373494,0.0388011774150388
"Tab",5,2014-05-27,1,2014-05-25,0.00150602409638554,0.00133797163500134,0.052710843373494,0.0388011774150388
"plusminus",4,2014-05-27,1,2014-05-25,0.00150602409638554,0.00107037730800107,0.052710843373494,0.0388011774150388
"Magic Phone Stand",4,2014-05-27,0,2014-05-25,0,0.00107037730800107,0.052710843373494,0.0388011774150388
"Olive",3,2014-05-27,0,2014-05-25,0,0.000802782981000803,0.052710843373494,0.0388011774150388
"Read the Docs",3,2014-05-27,0,2014-05-25,0,0.000802782981000803,0.052710843373494,0.0388011774150388
"Fishead Analytics",3,2014-05-27,0,2014-05-25,0,0.000802782981000803,0.052710843373494,0.0388011774150388
"Pictorian",2,2014-05-27,0,2014-05-25,0,0.000535188654000535,0.052710843373494,0.0388011774150388
"Denominations",2,2014-05-27,2,2014-05-25,0.00301204819277108,0.000535188654000535,0.052710843373494,0.0388011774150388
"ShotStats ",2,2014-05-27,1,2014-05-25,0.00150602409638554,0.000535188654000535,0.052710843373494,0.0388011774150388
"CircleMe",67,2014-05-26,14,2014-05-25,0.0210843373493976,0.0179288199090179,0.0210843373493976,0.0179288199090179
"Netflix Roulette",54,2014-05-26,9,2014-05-25,0.0135542168674699,0.0144500936580145,0.0210843373493976,0.0179288199090179
"Pinshape",49,2014-05-26,1,2014-05-25,0.00150602409638554,0.0131121220230131,0.0210843373493976,0.0179288199090179
"TeachYourselfToCode",40,2014-05-26,3,2014-05-25,0.00451807228915663,0.0107037730800107,0.0210843373493976,0.0179288199090179
"PumpUp 3.0",39,2014-05-26,11,2014-05-25,0.016566265060241,0.0104361787530104,0.0210843373493976,0.0179288199090179
"Social Tables",38,2014-05-26,1,2014-05-25,0.00150602409638554,0.0101685844260102,0.0210843373493976,0.0179288199090179
"App.js",31,2014-05-26,0,2014-05-25,0,0.0082954241370083,0.0210843373493976,0.0179288199090179
"Contentful",24,2014-05-26,7,2014-05-25,0.0105421686746988,0.00642226384800642,0.0210843373493976,0.0179288199090179
"Barley CMS",24,2014-05-26,3,2014-05-25,0.00451807228915663,0.00642226384800642,0.0210843373493976,0.0179288199090179
"Content Snippets ",21,2014-05-26,5,2014-05-25,0.00753012048192771,0.00561948086700562,0.0210843373493976,0.0179288199090179
"Stay.com",16,2014-05-26,4,2014-05-25,0.00602409638554217,0.00428150923200428,0.0210843373493976,0.0179288199090179
"VoCore",12,2014-05-26,1,2014-05-25,0.00150602409638554,0.00321113192400321,0.0210843373493976,0.0179288199090179
"Botangle",8,2014-05-26,6,2014-05-25,0.00903614457831325,0.00214075461600214,0.0210843373493976,0.0179288199090179
"Golgi",6,2014-05-26,6,2014-05-25,0.00903614457831325,0.00160556596200161,0.0210843373493976,0.0179288199090179
"Imbed",3,2014-05-26,1,2014-05-25,0.00150602409638554,0.000802782981000803,0.0210843373493976,0.0179288199090179
"Vrai & Oro",3,2014-05-26,0,2014-05-25,0,0.000802782981000803,0.0210843373493976,0.0179288199090179
"Attache Arrivals",2,2014-05-26,0,2014-05-25,0,0.000535188654000535,0.0210843373493976,0.0179288199090179
"Zana",50,2014-05-25,2,2014-05-25,0.00301204819277108,0.0133797163500134,0.00451807228915663,0.0133797163500134
"Sensibo",24,2014-05-25,2,2014-05-25,0.00301204819277108,0.00642226384800642,0.00451807228915663,0.0133797163500134
"Just Mail",16,2014-05-25,3,2014-05-25,0.00451807228915663,0.00428150923200428,0.00451807228915663,0.0133797163500134
"Bitcoin Ticker",16,2014-05-25,0,2014-05-25,0,0.00428150923200428,0.00451807228915663,0.0133797163500134
"griddit",7,2014-05-25,1,2014-05-25,0.00150602409638554,0.00187316028900187,0.00451807228915663,0.0133797163500134
"Daily, by Buffer",90,2014-05-24,18,2014-05-18,0.0256410256410256,0.0251537171604248,0.0256410256410256,0.0251537171604248
"POW WOW",34,2014-05-24,10,2014-05-18,0.0142450142450142,0.00950251537171604,0.0256410256410256,0.0251537171604248
"Solar Roadways ",30,2014-05-24,2,2014-05-18,0.00284900284900285,0.00838457238680827,0.0256410256410256,0.0251537171604248
"Bohemian Guitars",25,2014-05-24,1,2014-05-18,0.00142450142450142,0.00698714365567356,0.0256410256410256,0.0251537171604248
"Private Calculator",23,2014-05-24,4,2014-05-18,0.0056980056980057,0.00642817216321968,0.0256410256410256,0.0251537171604248
"Meetin.gs",7,2014-05-24,2,2014-05-18,0.00284900284900285,0.0019564002235886,0.0256410256410256,0.0251537171604248
"quickcoin",5,2014-05-24,3,2014-05-18,0.00427350427350427,0.00139742873113471,0.0256410256410256,0.0251537171604248
"SimilarWeb",110,2014-05-23,10,2014-05-18,0.0142450142450142,0.0307434320849637,0.0142450142450142,0.0307434320849637
"CalPal",69,2014-05-23,7,2014-05-18,0.00997150997150997,0.019284516489659,0.0142450142450142,0.0307434320849637
"Userlike",57,2014-05-23,7,2014-05-18,0.00997150997150997,0.0159306875349357,0.0142450142450142,0.0307434320849637
"Rap Shirts",55,2014-05-23,10,2014-05-18,0.0142450142450142,0.0153717160424818,0.0142450142450142,0.0307434320849637
"Collabobeat",39,2014-05-23,9,2014-05-18,0.0128205128205128,0.0108999441028508,0.0142450142450142,0.0307434320849637
"Fleex",27,2014-05-23,5,2014-05-18,0.00712250712250712,0.00754611514812745,0.0142450142450142,0.0307434320849637
"Virgin America Beta",24,2014-05-23,5,2014-05-18,0.00712250712250712,0.00670765790944662,0.0142450142450142,0.0307434320849637
"Dream Afar New Tab",23,2014-05-23,7,2014-05-18,0.00997150997150997,0.00642817216321968,0.0142450142450142,0.0307434320849637
"Ladder",22,2014-05-23,7,2014-05-18,0.00997150997150997,0.00614868641699273,0.0142450142450142,0.0307434320849637
"Mission App",18,2014-05-23,5,2014-05-18,0.00712250712250712,0.00503074343208496,0.0142450142450142,0.0307434320849637
"Studio 2.0",17,2014-05-23,3,2014-05-18,0.00427350427350427,0.00475125768585802,0.0142450142450142,0.0307434320849637
"Opbeat",15,2014-05-23,2,2014-05-18,0.00284900284900285,0.00419228619340414,0.0142450142450142,0.0307434320849637
"Zizooboats",11,2014-05-23,1,2014-05-18,0.00142450142450142,0.00307434320849637,0.0142450142450142,0.0307434320849637
"Balanced Push 2 Card",10,2014-05-23,7,2014-05-18,0.00997150997150997,0.00279485746226942,0.0142450142450142,0.0307434320849637
"Finish",10,2014-05-23,2,2014-05-18,0.00284900284900285,0.00279485746226942,0.0142450142450142,0.0307434320849637
"Composer by Appgyver",7,2014-05-23,1,2014-05-18,0.00142450142450142,0.0019564002235886,0.0142450142450142,0.0307434320849637
"Thumbtack for iOS",7,2014-05-23,4,2014-05-18,0.0056980056980057,0.0019564002235886,0.0142450142450142,0.0307434320849637
"Zepp Golf Sensor",7,2014-05-23,0,2014-05-18,0,0.0019564002235886,0.0142450142450142,0.0307434320849637
"Chabooli",6,2014-05-23,1,2014-05-18,0.00142450142450142,0.00167691447736165,0.0142450142450142,0.0307434320849637
"Planday",6,2014-05-23,0,2014-05-18,0,0.00167691447736165,0.0142450142450142,0.0307434320849637
"Osmo",115,2014-05-22,10,2014-05-18,0.0142450142450142,0.0321408608160984,0.0299145299145299,0.0321408608160984
"Marmoset",74,2014-05-22,13,2014-05-18,0.0185185185185185,0.0206819452207937,0.0299145299145299,0.0321408608160984
"Reclog",67,2014-05-22,4,2014-05-18,0.0056980056980057,0.0187255449972051,0.0299145299145299,0.0321408608160984
"Marco Polo",54,2014-05-22,13,2014-05-18,0.0185185185185185,0.0150922302962549,0.0299145299145299,0.0321408608160984
"Elevate",39,2014-05-22,2,2014-05-18,0.00284900284900285,0.0108999441028508,0.0299145299145299,0.0321408608160984
"AlleyOop",37,2014-05-22,19,2014-05-18,0.0270655270655271,0.0103409726103969,0.0299145299145299,0.0321408608160984
"Cluster 2.0",31,2014-05-22,3,2014-05-18,0.00427350427350427,0.00866405813303522,0.0299145299145299,0.0321408608160984
"Compressor",30,2014-05-22,3,2014-05-18,0.00427350427350427,0.00838457238680827,0.0299145299145299,0.0321408608160984
"Coffee Meets Bagel",29,2014-05-22,11,2014-05-18,0.0156695156695157,0.00810508664058133,0.0299145299145299,0.0321408608160984
"DevRocket",23,2014-05-22,3,2014-05-18,0.00427350427350427,0.00642817216321968,0.0299145299145299,0.0321408608160984
"x.ai",14,2014-05-22,21,2014-05-18,0.0299145299145299,0.00391280044717719,0.0299145299145299,0.0321408608160984
"Ghostruck",13,2014-05-22,7,2014-05-18,0.00997150997150997,0.00363331470095025,0.0299145299145299,0.0321408608160984
"Gigs 2 Go",13,2014-05-22,1,2014-05-18,0.00142450142450142,0.00363331470095025,0.0299145299145299,0.0321408608160984
"Shuddle",12,2014-05-22,6,2014-05-18,0.00854700854700855,0.00335382895472331,0.0299145299145299,0.0321408608160984
"1 Sheeld",9,2014-05-22,6,2014-05-18,0.00854700854700855,0.00251537171604248,0.0299145299145299,0.0321408608160984
"Omnifocus 2 for Mac",9,2014-05-22,5,2014-05-18,0.00712250712250712,0.00251537171604248,0.0299145299145299,0.0321408608160984
"iSketchnote",9,2014-05-22,2,2014-05-18,0.00284900284900285,0.00251537171604248,0.0299145299145299,0.0321408608160984
"Seaboard GRAND",9,2014-05-22,1,2014-05-18,0.00142450142450142,0.00251537171604248,0.0299145299145299,0.0321408608160984
"Tamr",6,2014-05-22,0,2014-05-18,0,0.00167691447736165,0.0299145299145299,0.0321408608160984
"Trunk",5,2014-05-22,0,2014-05-18,0,0.00139742873113471,0.0299145299145299,0.0321408608160984
"BitGypsy",4,2014-05-22,1,2014-05-18,0.00142450142450142,0.00111794298490777,0.0299145299145299,0.0321408608160984
"Periscope",3,2014-05-22,0,2014-05-18,0,0.000838457238680827,0.0299145299145299,0.0321408608160984
"Cliptone",3,2014-05-22,0,2014-05-18,0,0.000838457238680827,0.0299145299145299,0.0321408608160984
"Plants, by Tinybop",3,2014-05-22,2,2014-05-18,0.00284900284900285,0.000838457238680827,0.0299145299145299,0.0321408608160984
"PipelineDB",2,2014-05-22,0,2014-05-18,0,0.000558971492453885,0.0299145299145299,0.0321408608160984
"ISeeFaces",2,2014-05-22,1,2014-05-18,0.00142450142450142,0.000558971492453885,0.0299145299145299,0.0321408608160984
"DocSend",100,2014-05-21,8,2014-05-18,0.0113960113960114,0.0279485746226942,0.0242165242165242,0.0279485746226942
"Oozled",89,2014-05-21,17,2014-05-18,0.0242165242165242,0.0248742314141979,0.0242165242165242,0.0279485746226942
"Honeybadger",69,2014-05-21,7,2014-05-18,0.00997150997150997,0.019284516489659,0.0242165242165242,0.0279485746226942
"Ringo",49,2014-05-21,5,2014-05-18,0.00712250712250712,0.0136948015651202,0.0242165242165242,0.0279485746226942
"Unheap",47,2014-05-21,2,2014-05-18,0.00284900284900285,0.0131358300726663,0.0242165242165242,0.0279485746226942
"Crated.",40,2014-05-21,6,2014-05-18,0.00854700854700855,0.0111794298490777,0.0242165242165242,0.0279485746226942
"Secret 3.0",35,2014-05-21,7,2014-05-18,0.00997150997150997,0.00978200111794299,0.0242165242165242,0.0279485746226942
"WhistleGPS",33,2014-05-21,8,2014-05-18,0.0113960113960114,0.0092230296254891,0.0242165242165242,0.0279485746226942
"Minbox 2",32,2014-05-21,8,2014-05-18,0.0113960113960114,0.00894354387926216,0.0242165242165242,0.0279485746226942
"Good Audience ",25,2014-05-21,14,2014-05-18,0.0199430199430199,0.00698714365567356,0.0242165242165242,0.0279485746226942
"Google+ Stories",20,2014-05-21,5,2014-05-18,0.00712250712250712,0.00558971492453885,0.0242165242165242,0.0279485746226942
"Datapad",14,2014-05-21,0,2014-05-18,0,0.00391280044717719,0.0242165242165242,0.0279485746226942
"Overlook",14,2014-05-21,1,2014-05-18,0.00142450142450142,0.00391280044717719,0.0242165242165242,0.0279485746226942
"Spotify Business",14,2014-05-21,0,2014-05-18,0,0.00391280044717719,0.0242165242165242,0.0279485746226942
"Piqora",12,2014-05-21,0,2014-05-18,0,0.00335382895472331,0.0242165242165242,0.0279485746226942
"Scramblage",10,2014-05-21,2,2014-05-18,0.00284900284900285,0.00279485746226942,0.0242165242165242,0.0279485746226942
"SQL for Marketers",9,2014-05-21,1,2014-05-18,0.00142450142450142,0.00251537171604248,0.0242165242165242,0.0279485746226942
"Autopilot",8,2014-05-21,0,2014-05-18,0,0.00223588596981554,0.0242165242165242,0.0279485746226942
"Ravel",8,2014-05-21,1,2014-05-18,0.00142450142450142,0.00223588596981554,0.0242165242165242,0.0279485746226942
"Jibe",8,2014-05-21,0,2014-05-18,0,0.00223588596981554,0.0242165242165242,0.0279485746226942
"Kittyo",7,2014-05-21,2,2014-05-18,0.00284900284900285,0.0019564002235886,0.0242165242165242,0.0279485746226942
"BrowserSync",7,2014-05-21,1,2014-05-18,0.00142450142450142,0.0019564002235886,0.0242165242165242,0.0279485746226942
"ManageWP",6,2014-05-21,1,2014-05-18,0.00142450142450142,0.00167691447736165,0.0242165242165242,0.0279485746226942
"Brit & Co. Shop",6,2014-05-21,0,2014-05-18,0,0.00167691447736165,0.0242165242165242,0.0279485746226942
"Between Us",5,2014-05-21,5,2014-05-18,0.00712250712250712,0.00139742873113471,0.0242165242165242,0.0279485746226942
"Dark Wallet",3,2014-05-21,1,2014-05-18,0.00142450142450142,0.000838457238680827,0.0242165242165242,0.0279485746226942
"TunePics",3,2014-05-21,1,2014-05-18,0.00142450142450142,0.000838457238680827,0.0242165242165242,0.0279485746226942
"Packagezen",3,2014-05-21,1,2014-05-18,0.00142450142450142,0.000838457238680827,0.0242165242165242,0.0279485746226942
"NPH Book",3,2014-05-21,0,2014-05-18,0,0.000838457238680827,0.0242165242165242,0.0279485746226942
"Recruiterbox",3,2014-05-21,2,2014-05-18,0.00284900284900285,0.000838457238680827,0.0242165242165242,0.0279485746226942
"Twister",2,2014-05-21,1,2014-05-18,0.00142450142450142,0.000558971492453885,0.0242165242165242,0.0279485746226942
"Otterology",2,2014-05-21,0,2014-05-18,0,0.000558971492453885,0.0242165242165242,0.0279485746226942
"Proxy.app",2,2014-05-21,0,2014-05-18,0,0.000558971492453885,0.0242165242165242,0.0279485746226942
"Notifyr",232,2014-05-20,33,2014-05-18,0.047008547008547,0.0648406931246506,0.047008547008547,0.0648406931246506
"Screenshotter",71,2014-05-20,14,2014-05-18,0.0199430199430199,0.0198434879821129,0.047008547008547,0.0648406931246506
"Commencement, by NPR",51,2014-05-20,3,2014-05-18,0.00427350427350427,0.0142537730575741,0.047008547008547,0.0648406931246506
"Airport BINGO",47,2014-05-20,10,2014-05-18,0.0142450142450142,0.0131358300726663,0.047008547008547,0.0648406931246506
"Check I'm Here",47,2014-05-20,3,2014-05-18,0.00427350427350427,0.0131358300726663,0.047008547008547,0.0648406931246506
"Sbaam",38,2014-05-20,2,2014-05-18,0.00284900284900285,0.0106204583566238,0.047008547008547,0.0648406931246506
