"name","up.votes","date","n.comments","date.w","comments.share","votes.share","max.daily.comment.share","max.daily.votes.share","days.in.week"
"TELESCOPE Cards",7,2014-05-01,1,2014-04-27,0.00591715976331361,0.0116279069767442,0.14792899408284,0.162790697674419,7
"Breadcrumb PRO",7,2014-05-01,0,2014-04-27,0,0.0116279069767442,0.14792899408284,0.162790697674419,7
"SimpliSafe",7,2014-05-01,1,2014-04-27,0.00591715976331361,0.0116279069767442,0.14792899408284,0.162790697674419,7
"Spitfire Athlete",6,2014-05-01,4,2014-04-27,0.0236686390532544,0.00996677740863787,0.14792899408284,0.162790697674419,7
"Kamcord (iOS)",5,2014-05-01,3,2014-04-27,0.0177514792899408,0.00830564784053156,0.14792899408284,0.162790697674419,7
"Motiv App",5,2014-05-01,2,2014-04-27,0.0118343195266272,0.00830564784053156,0.14792899408284,0.162790697674419,7
"FontFriend",5,2014-05-01,8,2014-04-27,0.0473372781065089,0.00830564784053156,0.14792899408284,0.162790697674419,7
"Customer Surveys",5,2014-05-01,1,2014-04-27,0.00591715976331361,0.00830564784053156,0.14792899408284,0.162790697674419,7
"MileIQ",4,2014-05-01,1,2014-04-27,0.00591715976331361,0.00664451827242525,0.14792899408284,0.162790697674419,7
"Cloaq",4,2014-05-01,1,2014-04-27,0.00591715976331361,0.00664451827242525,0.14792899408284,0.162790697674419,7
"miDrive",4,2014-05-01,0,2014-04-27,0,0.00664451827242525,0.14792899408284,0.162790697674419,7
"Streetchat",4,2014-05-01,7,2014-04-27,0.0414201183431953,0.00664451827242525,0.14792899408284,0.162790697674419,7
"iZettle",4,2014-05-01,3,2014-04-27,0.0177514792899408,0.00664451827242525,0.14792899408284,0.162790697674419,7
"Keycafe",3,2014-05-01,2,2014-04-27,0.0118343195266272,0.00498338870431894,0.14792899408284,0.162790697674419,7
"OneNote for iPhone",3,2014-05-01,0,2014-04-27,0,0.00498338870431894,0.14792899408284,0.162790697674419,7
"Harmony",3,2014-05-01,0,2014-04-27,0,0.00498338870431894,0.14792899408284,0.162790697674419,7
"Tzukuri",3,2014-05-01,5,2014-04-27,0.029585798816568,0.00498338870431894,0.14792899408284,0.162790697674419,7
"LegalSifter",3,2014-05-01,1,2014-04-27,0.00591715976331361,0.00498338870431894,0.14792899408284,0.162790697674419,7
"EquityZen",84,2014-04-30,8,2014-04-27,0.0930232558139535,0.203883495145631,0.151162790697674,0.203883495145631,7
"Moltin",54,2014-04-30,3,2014-04-27,0.0348837209302326,0.131067961165049,0.151162790697674,0.203883495145631,7
"Sisu",44,2014-04-30,13,2014-04-27,0.151162790697674,0.106796116504854,0.151162790697674,0.203883495145631,7
"Piper",29,2014-04-30,1,2014-04-27,0.0116279069767442,0.0703883495145631,0.151162790697674,0.203883495145631,7
"Google Docs & Sheets",22,2014-04-30,2,2014-04-27,0.0232558139534884,0.0533980582524272,0.151162790697674,0.203883495145631,7
"Slidebean",20,2014-04-30,1,2014-04-27,0.0116279069767442,0.0485436893203883,0.151162790697674,0.203883495145631,7
"App Links",16,2014-04-30,1,2014-04-27,0.0116279069767442,0.0388349514563107,0.151162790697674,0.203883495145631,7
"BarterPlace",16,2014-04-30,1,2014-04-27,0.0116279069767442,0.0388349514563107,0.151162790697674,0.203883495145631,7
"Nod",15,2014-04-30,10,2014-04-27,0.116279069767442,0.0364077669902913,0.151162790697674,0.203883495145631,7
"Squire",12,2014-04-30,8,2014-04-27,0.0930232558139535,0.029126213592233,0.151162790697674,0.203883495145631,7
"Ku",11,2014-04-30,2,2014-04-27,0.0232558139534884,0.0266990291262136,0.151162790697674,0.203883495145631,7
"Grabble",10,2014-04-30,1,2014-04-27,0.0116279069767442,0.0242718446601942,0.151162790697674,0.203883495145631,7
"Emoji Weather",9,2014-04-30,3,2014-04-27,0.0348837209302326,0.0218446601941748,0.151162790697674,0.203883495145631,7
"Startup Pack",9,2014-04-30,1,2014-04-27,0.0116279069767442,0.0218446601941748,0.151162790697674,0.203883495145631,7
"Brooklinen",9,2014-04-30,1,2014-04-27,0.0116279069767442,0.0218446601941748,0.151162790697674,0.203883495145631,7
"Zoobean",8,2014-04-30,5,2014-04-27,0.0581395348837209,0.0194174757281553,0.151162790697674,0.203883495145631,7
"SCiO",7,2014-04-30,2,2014-04-27,0.0232558139534884,0.0169902912621359,0.151162790697674,0.203883495145631,7
"GameThrive",7,2014-04-30,7,2014-04-27,0.0813953488372093,0.0169902912621359,0.151162790697674,0.203883495145631,7
"Perch",5,2014-04-30,6,2014-04-27,0.0697674418604651,0.0121359223300971,0.151162790697674,0.203883495145631,7
"Adstage",4,2014-04-30,4,2014-04-27,0.0465116279069767,0.00970873786407767,0.151162790697674,0.203883495145631,7
"Mingle",4,2014-04-30,4,2014-04-27,0.0465116279069767,0.00970873786407767,0.151162790697674,0.203883495145631,7
"Scutify",4,2014-04-30,0,2014-04-27,0,0.00970873786407767,0.151162790697674,0.203883495145631,7
"Wist",3,2014-04-30,0,2014-04-27,0,0.00728155339805825,0.151162790697674,0.203883495145631,7
"LearnVest",3,2014-04-30,0,2014-04-27,0,0.00728155339805825,0.151162790697674,0.203883495145631,7
"SketchTool",2,2014-04-30,1,2014-04-27,0.0116279069767442,0.00485436893203883,0.151162790697674,0.203883495145631,7
"fluc",2,2014-04-30,0,2014-04-27,0,0.00485436893203883,0.151162790697674,0.203883495145631,7
"Foxmetrics",2,2014-04-30,0,2014-04-27,0,0.00485436893203883,0.151162790697674,0.203883495145631,7
"Team Snap",1,2014-04-30,1,2014-04-27,0.0116279069767442,0.00242718446601942,0.151162790697674,0.203883495145631,7
"Marvel (iOS)",114,2014-04-29,11,2014-04-27,0.112244897959184,0.213883677298311,0.142857142857143,0.213883677298311,7
"StartupJob",68,2014-04-29,3,2014-04-27,0.0306122448979592,0.127579737335835,0.142857142857143,0.213883677298311,7
"DiDi",65,2014-04-29,8,2014-04-27,0.0816326530612245,0.121951219512195,0.142857142857143,0.213883677298311,7
"Flounder",56,2014-04-29,14,2014-04-27,0.142857142857143,0.105065666041276,0.142857142857143,0.213883677298311,7
"4 Snaps",24,2014-04-29,14,2014-04-27,0.142857142857143,0.0450281425891182,0.142857142857143,0.213883677298311,7
"Standards",23,2014-04-29,3,2014-04-27,0.0306122448979592,0.0431519699812383,0.142857142857143,0.213883677298311,7
"ThemeIsle",22,2014-04-29,2,2014-04-27,0.0204081632653061,0.0412757973733583,0.142857142857143,0.213883677298311,7
"Square Pickup",21,2014-04-29,2,2014-04-27,0.0204081632653061,0.0393996247654784,0.142857142857143,0.213883677298311,7
"NextMover",17,2014-04-29,11,2014-04-27,0.112244897959184,0.0318949343339587,0.142857142857143,0.213883677298311,7
"Zoetrope",16,2014-04-29,3,2014-04-27,0.0306122448979592,0.0300187617260788,0.142857142857143,0.213883677298311,7
"Quest Protein Bar",12,2014-04-29,4,2014-04-27,0.0408163265306122,0.0225140712945591,0.142857142857143,0.213883677298311,7
"Porter",11,2014-04-29,0,2014-04-27,0,0.0206378986866792,0.142857142857143,0.213883677298311,7
"Carbon",10,2014-04-29,5,2014-04-27,0.0510204081632653,0.0187617260787993,0.142857142857143,0.213883677298311,7
"MyPlusOne",9,2014-04-29,1,2014-04-27,0.0102040816326531,0.0168855534709193,0.142857142857143,0.213883677298311,7
"Soundation",7,2014-04-29,1,2014-04-27,0.0102040816326531,0.0131332082551595,0.142857142857143,0.213883677298311,7
"Wrap Bootstrap",6,2014-04-29,0,2014-04-27,0,0.0112570356472795,0.142857142857143,0.213883677298311,7
"Farmivore",6,2014-04-29,1,2014-04-27,0.0102040816326531,0.0112570356472795,0.142857142857143,0.213883677298311,7
"Firefox 29",6,2014-04-29,1,2014-04-27,0.0102040816326531,0.0112570356472795,0.142857142857143,0.213883677298311,7
"Qardio",6,2014-04-29,0,2014-04-27,0,0.0112570356472795,0.142857142857143,0.213883677298311,7
"Sleepio",5,2014-04-29,1,2014-04-27,0.0102040816326531,0.00938086303939963,0.142857142857143,0.213883677298311,7
"LSTN Headphones",5,2014-04-29,1,2014-04-27,0.0102040816326531,0.00938086303939963,0.142857142857143,0.213883677298311,7
"Link Tally",4,2014-04-29,1,2014-04-27,0.0102040816326531,0.0075046904315197,0.142857142857143,0.213883677298311,7
"Librato",4,2014-04-29,3,2014-04-27,0.0306122448979592,0.0075046904315197,0.142857142857143,0.213883677298311,7
"Armatix",4,2014-04-29,1,2014-04-27,0.0102040816326531,0.0075046904315197,0.142857142857143,0.213883677298311,7
"Travedoc",4,2014-04-29,5,2014-04-27,0.0510204081632653,0.0075046904315197,0.142857142857143,0.213883677298311,7
"Kutoa Bars",3,2014-04-29,0,2014-04-27,0,0.00562851782363977,0.142857142857143,0.213883677298311,7
"m!Qbe",3,2014-04-29,1,2014-04-27,0.0102040816326531,0.00562851782363977,0.142857142857143,0.213883677298311,7
"The Provisionator",2,2014-04-29,1,2014-04-27,0.0102040816326531,0.00375234521575985,0.142857142857143,0.213883677298311,7
"Unwind Me",96,2014-04-28,16,2014-04-27,0.130081300813008,0.168421052631579,0.138211382113821,0.168421052631579,7
"Interactive Video",71,2014-04-28,16,2014-04-27,0.130081300813008,0.124561403508772,0.138211382113821,0.168421052631579,7
"Flat UI Colors",57,2014-04-28,6,2014-04-27,0.0487804878048781,0.1,0.138211382113821,0.168421052631579,7
"Picamoment",54,2014-04-28,0,2014-04-27,0,0.0947368421052632,0.138211382113821,0.168421052631579,7
"Plaid",46,2014-04-28,3,2014-04-27,0.024390243902439,0.0807017543859649,0.138211382113821,0.168421052631579,7
"One Month HTML ",36,2014-04-28,8,2014-04-27,0.0650406504065041,0.0631578947368421,0.138211382113821,0.168421052631579,7
"Circular.io",28,2014-04-28,2,2014-04-27,0.016260162601626,0.0491228070175439,0.138211382113821,0.168421052631579,7
"ChargeKey",26,2014-04-28,17,2014-04-27,0.138211382113821,0.0456140350877193,0.138211382113821,0.168421052631579,7
"Beddit",23,2014-04-28,6,2014-04-27,0.0487804878048781,0.0403508771929825,0.138211382113821,0.168421052631579,7
"Disconnect",17,2014-04-28,0,2014-04-27,0,0.0298245614035088,0.138211382113821,0.168421052631579,7
"Hotelied",12,2014-04-28,8,2014-04-27,0.0650406504065041,0.0210526315789474,0.138211382113821,0.168421052631579,7
"Massdrop",12,2014-04-28,7,2014-04-27,0.0569105691056911,0.0210526315789474,0.138211382113821,0.168421052631579,7
"Delete It Later",12,2014-04-28,7,2014-04-27,0.0569105691056911,0.0210526315789474,0.138211382113821,0.168421052631579,7
"My.com Mail",11,2014-04-28,1,2014-04-27,0.00813008130081301,0.0192982456140351,0.138211382113821,0.168421052631579,7
"Chromatik",8,2014-04-28,1,2014-04-27,0.00813008130081301,0.0140350877192982,0.138211382113821,0.168421052631579,7
"Body Dryer",8,2014-04-28,3,2014-04-27,0.024390243902439,0.0140350877192982,0.138211382113821,0.168421052631579,7
"Overture",7,2014-04-28,4,2014-04-27,0.032520325203252,0.012280701754386,0.138211382113821,0.168421052631579,7
"Betatype",6,2014-04-28,3,2014-04-27,0.024390243902439,0.0105263157894737,0.138211382113821,0.168421052631579,7
"Banana Tag",6,2014-04-28,0,2014-04-27,0,0.0105263157894737,0.138211382113821,0.168421052631579,7
"IdeaSparked",5,2014-04-28,1,2014-04-27,0.00813008130081301,0.0087719298245614,0.138211382113821,0.168421052631579,7
"Limk",5,2014-04-28,0,2014-04-27,0,0.0087719298245614,0.138211382113821,0.168421052631579,7
"ReadMe.io",4,2014-04-28,2,2014-04-27,0.016260162601626,0.00701754385964912,0.138211382113821,0.168421052631579,7
"Picture This ",4,2014-04-28,3,2014-04-27,0.024390243902439,0.00701754385964912,0.138211382113821,0.168421052631579,7
"BeApping ",4,2014-04-28,2,2014-04-27,0.016260162601626,0.00701754385964912,0.138211382113821,0.168421052631579,7
"Surefield",3,2014-04-28,1,2014-04-27,0.00813008130081301,0.00526315789473684,0.138211382113821,0.168421052631579,7
"Zeel",3,2014-04-28,0,2014-04-27,0,0.00526315789473684,0.138211382113821,0.168421052631579,7
"Warble",3,2014-04-28,2,2014-04-27,0.016260162601626,0.00526315789473684,0.138211382113821,0.168421052631579,7
"OutTrippin",3,2014-04-28,4,2014-04-27,0.032520325203252,0.00526315789473684,0.138211382113821,0.168421052631579,7
"Kojitsu",36,2014-04-27,16,2014-04-27,0.355555555555556,0.186528497409326,0.355555555555556,0.186528497409326,7
"3D Hubs",25,2014-04-27,2,2014-04-27,0.0444444444444444,0.129533678756477,0.355555555555556,0.186528497409326,7
"Better History",22,2014-04-27,2,2014-04-27,0.0444444444444444,0.113989637305699,0.355555555555556,0.186528497409326,7
"OpenLikes",18,2014-04-27,6,2014-04-27,0.133333333333333,0.0932642487046632,0.355555555555556,0.186528497409326,7
"XTouch",17,2014-04-27,4,2014-04-27,0.0888888888888889,0.0880829015544041,0.355555555555556,0.186528497409326,7
"Waffle",15,2014-04-27,2,2014-04-27,0.0444444444444444,0.077720207253886,0.355555555555556,0.186528497409326,7
"DoNotTrackMe",14,2014-04-27,1,2014-04-27,0.0222222222222222,0.0725388601036269,0.355555555555556,0.186528497409326,7
"Pinterest Search",12,2014-04-27,3,2014-04-27,0.0666666666666667,0.0621761658031088,0.355555555555556,0.186528497409326,7
"Nach",9,2014-04-27,6,2014-04-27,0.133333333333333,0.0466321243523316,0.355555555555556,0.186528497409326,7
"Usetrace",9,2014-04-27,0,2014-04-27,0,0.0466321243523316,0.355555555555556,0.186528497409326,7
"Tokens",7,2014-04-27,1,2014-04-27,0.0222222222222222,0.0362694300518135,0.355555555555556,0.186528497409326,7
"Strikingly - Resume",6,2014-04-27,2,2014-04-27,0.0444444444444444,0.0310880829015544,0.355555555555556,0.186528497409326,7
"The Arcanum",3,2014-04-27,0,2014-04-27,0,0.0155440414507772,0.355555555555556,0.186528497409326,7
"Guidekick",47,2014-04-26,2,2014-04-20,0.0833333333333333,0.258241758241758,0.333333333333333,0.258241758241758,7
"Ex Alarm",26,2014-04-26,8,2014-04-20,0.333333333333333,0.142857142857143,0.333333333333333,0.258241758241758,7
"Variance",24,2014-04-26,2,2014-04-20,0.0833333333333333,0.131868131868132,0.333333333333333,0.258241758241758,7
"ImageBrief",16,2014-04-26,1,2014-04-20,0.0416666666666667,0.0879120879120879,0.333333333333333,0.258241758241758,7
"Logsit",13,2014-04-26,0,2014-04-20,0,0.0714285714285714,0.333333333333333,0.258241758241758,7
"Hound CI",13,2014-04-26,3,2014-04-20,0.125,0.0714285714285714,0.333333333333333,0.258241758241758,7
"Interlude",12,2014-04-26,3,2014-04-20,0.125,0.0659340659340659,0.333333333333333,0.258241758241758,7
"bipio",10,2014-04-26,2,2014-04-20,0.0833333333333333,0.0549450549450549,0.333333333333333,0.258241758241758,7
"Search by Image",9,2014-04-26,1,2014-04-20,0.0416666666666667,0.0494505494505494,0.333333333333333,0.258241758241758,7
"Stitch",8,2014-04-26,1,2014-04-20,0.0416666666666667,0.043956043956044,0.333333333333333,0.258241758241758,7
"Thermodo",4,2014-04-26,1,2014-04-20,0.0416666666666667,0.021978021978022,0.333333333333333,0.258241758241758,7
"Codacy",105,2014-04-25,6,2014-04-20,0.0845070422535211,0.232300884955752,0.253521126760563,0.232300884955752,7
"Pitchpigeon",74,2014-04-25,18,2014-04-20,0.253521126760563,0.163716814159292,0.253521126760563,0.232300884955752,7
"Holidog",58,2014-04-25,7,2014-04-20,0.0985915492957746,0.128318584070796,0.253521126760563,0.232300884955752,7
"hipcamp",26,2014-04-25,5,2014-04-20,0.0704225352112676,0.0575221238938053,0.253521126760563,0.232300884955752,7
"circuits.io",26,2014-04-25,0,2014-04-20,0,0.0575221238938053,0.253521126760563,0.232300884955752,7
"Site Alerts",25,2014-04-25,10,2014-04-20,0.140845070422535,0.0553097345132743,0.253521126760563,0.232300884955752,7
"VUE",22,2014-04-25,3,2014-04-20,0.0422535211267606,0.0486725663716814,0.253521126760563,0.232300884955752,7
"Mammoth",22,2014-04-25,9,2014-04-20,0.126760563380282,0.0486725663716814,0.253521126760563,0.232300884955752,7
"Fnd",21,2014-04-25,2,2014-04-20,0.028169014084507,0.0464601769911504,0.253521126760563,0.232300884955752,7
"ROCKI",16,2014-04-25,2,2014-04-20,0.028169014084507,0.0353982300884956,0.253521126760563,0.232300884955752,7
"ShopFlow",14,2014-04-25,2,2014-04-20,0.028169014084507,0.0309734513274336,0.253521126760563,0.232300884955752,7
"Bridge.us",12,2014-04-25,1,2014-04-20,0.0140845070422535,0.0265486725663717,0.253521126760563,0.232300884955752,7
"Reveal",9,2014-04-25,0,2014-04-20,0,0.0199115044247788,0.253521126760563,0.232300884955752,7
"Haggle",6,2014-04-25,2,2014-04-20,0.028169014084507,0.0132743362831858,0.253521126760563,0.232300884955752,7
"Mindful Mynah",4,2014-04-25,2,2014-04-20,0.028169014084507,0.00884955752212389,0.253521126760563,0.232300884955752,7
"Circuit Scribe",4,2014-04-25,1,2014-04-20,0.0140845070422535,0.00884955752212389,0.253521126760563,0.232300884955752,7
"Lucky Orange",3,2014-04-25,0,2014-04-20,0,0.00663716814159292,0.253521126760563,0.232300884955752,7
"Twitter Website Card",3,2014-04-25,1,2014-04-20,0.0140845070422535,0.00663716814159292,0.253521126760563,0.232300884955752,7
"AirGol",2,2014-04-25,0,2014-04-20,0,0.00442477876106195,0.253521126760563,0.232300884955752,7
"SoundBetter",132,2014-04-24,7,2014-04-20,0.0630630630630631,0.19440353460972,0.0900900900900901,0.19440353460972,7
"EasyFridge",126,2014-04-24,10,2014-04-20,0.0900900900900901,0.185567010309278,0.0900900900900901,0.19440353460972,7
"TunnelBear",54,2014-04-24,7,2014-04-20,0.0630630630630631,0.0795287187039764,0.0900900900900901,0.19440353460972,7
"Verified Followers",42,2014-04-24,9,2014-04-20,0.0810810810810811,0.0618556701030928,0.0900900900900901,0.19440353460972,7
"Scanbot",42,2014-04-24,1,2014-04-20,0.00900900900900901,0.0618556701030928,0.0900900900900901,0.19440353460972,7
"SnapDash",38,2014-04-24,7,2014-04-20,0.0630630630630631,0.0559646539027982,0.0900900900900901,0.19440353460972,7
"Plot",33,2014-04-24,6,2014-04-20,0.0540540540540541,0.04860088365243,0.0900900900900901,0.19440353460972,7
"Wercker",21,2014-04-24,0,2014-04-20,0,0.0309278350515464,0.0900900900900901,0.19440353460972,7
"Project Parfait",19,2014-04-24,1,2014-04-20,0.00900900900900901,0.0279823269513991,0.0900900900900901,0.19440353460972,7
"Hakka Labs",17,2014-04-24,0,2014-04-20,0,0.0250368188512518,0.0900900900900901,0.19440353460972,7
"Everpurse",14,2014-04-24,4,2014-04-20,0.036036036036036,0.0206185567010309,0.0900900900900901,0.19440353460972,7
"Arq",14,2014-04-24,3,2014-04-20,0.027027027027027,0.0206185567010309,0.0900900900900901,0.19440353460972,7
"gifdanceparty",12,2014-04-24,2,2014-04-20,0.018018018018018,0.0176730486008837,0.0900900900900901,0.19440353460972,7
"Xapo Card",11,2014-04-24,1,2014-04-20,0.00900900900900901,0.01620029455081,0.0900900900900901,0.19440353460972,7
"Personal Paper",11,2014-04-24,8,2014-04-20,0.0720720720720721,0.01620029455081,0.0900900900900901,0.19440353460972,7
"Rtbl",11,2014-04-24,6,2014-04-20,0.0540540540540541,0.01620029455081,0.0900900900900901,0.19440353460972,7
"Onewheel",11,2014-04-24,6,2014-04-20,0.0540540540540541,0.01620029455081,0.0900900900900901,0.19440353460972,7
"Grand St. (iOS)",9,2014-04-24,1,2014-04-20,0.00900900900900901,0.0132547864506627,0.0900900900900901,0.19440353460972,7
"FreedMan Chair",8,2014-04-24,0,2014-04-20,0,0.0117820324005891,0.0900900900900901,0.19440353460972,7
"WeVideo",7,2014-04-24,2,2014-04-20,0.018018018018018,0.0103092783505155,0.0900900900900901,0.19440353460972,7
"Owlet Smart Sock",6,2014-04-24,3,2014-04-20,0.027027027027027,0.00883652430044183,0.0900900900900901,0.19440353460972,7
"OptKit",6,2014-04-24,7,2014-04-20,0.0630630630630631,0.00883652430044183,0.0900900900900901,0.19440353460972,7
"Sabi",6,2014-04-24,1,2014-04-20,0.00900900900900901,0.00883652430044183,0.0900900900900901,0.19440353460972,7
"Zipwhip",6,2014-04-24,1,2014-04-20,0.00900900900900901,0.00883652430044183,0.0900900900900901,0.19440353460972,7
"Sociagram",6,2014-04-24,5,2014-04-20,0.045045045045045,0.00883652430044183,0.0900900900900901,0.19440353460972,7
"Card Control",5,2014-04-24,2,2014-04-20,0.018018018018018,0.00736377025036819,0.0900900900900901,0.19440353460972,7
"speakme",5,2014-04-24,5,2014-04-20,0.045045045045045,0.00736377025036819,0.0900900900900901,0.19440353460972,7
"WIP Messenger",3,2014-04-24,1,2014-04-20,0.00900900900900901,0.00441826215022091,0.0900900900900901,0.19440353460972,7
"GifMe",2,2014-04-24,2,2014-04-20,0.018018018018018,0.00294550810014728,0.0900900900900901,0.19440353460972,7
"GIFwrapped",2,2014-04-24,3,2014-04-20,0.027027027027027,0.00294550810014728,0.0900900900900901,0.19440353460972,7
"EquipBoard",87,2014-04-23,6,2014-04-20,0.0652173913043478,0.203271028037383,0.152173913043478,0.203271028037383,7
"Salary Fairy",59,2014-04-23,9,2014-04-20,0.0978260869565217,0.13785046728972,0.152173913043478,0.203271028037383,7
"Soda",39,2014-04-23,9,2014-04-20,0.0978260869565217,0.0911214953271028,0.152173913043478,0.203271028037383,7
"Airfoil",36,2014-04-23,5,2014-04-20,0.0543478260869565,0.0841121495327103,0.152173913043478,0.203271028037383,7
"24me",26,2014-04-23,14,2014-04-20,0.152173913043478,0.0607476635514019,0.152173913043478,0.203271028037383,7
"Project Naptha",20,2014-04-23,1,2014-04-20,0.0108695652173913,0.0467289719626168,0.152173913043478,0.203271028037383,7
"Brewseful",20,2014-04-23,2,2014-04-20,0.0217391304347826,0.0467289719626168,0.152173913043478,0.203271028037383,7
"Dploy",19,2014-04-23,4,2014-04-20,0.0434782608695652,0.044392523364486,0.152173913043478,0.203271028037383,7
"Foogi",18,2014-04-23,7,2014-04-20,0.0760869565217391,0.0420560747663551,0.152173913043478,0.203271028037383,7
"NeuroOn",18,2014-04-23,4,2014-04-20,0.0434782608695652,0.0420560747663551,0.152173913043478,0.203271028037383,7
"First Draft",14,2014-04-23,7,2014-04-20,0.0760869565217391,0.0327102803738318,0.152173913043478,0.203271028037383,7
"Inventalator",14,2014-04-23,10,2014-04-20,0.108695652173913,0.0327102803738318,0.152173913043478,0.203271028037383,7
"MovieDo",12,2014-04-23,3,2014-04-20,0.0326086956521739,0.0280373831775701,0.152173913043478,0.203271028037383,7
"AppCleaner",8,2014-04-23,2,2014-04-20,0.0217391304347826,0.0186915887850467,0.152173913043478,0.203271028037383,7
"DrChrono",8,2014-04-23,0,2014-04-20,0,0.0186915887850467,0.152173913043478,0.203271028037383,7
"Kammok Thylacine",8,2014-04-23,3,2014-04-20,0.0326086956521739,0.0186915887850467,0.152173913043478,0.203271028037383,7
"Artifox Desks",6,2014-04-23,1,2014-04-20,0.0108695652173913,0.014018691588785,0.152173913043478,0.203271028037383,7
"Pause magazine",6,2014-04-23,2,2014-04-20,0.0217391304347826,0.014018691588785,0.152173913043478,0.203271028037383,7
"LIFX",4,2014-04-23,3,2014-04-20,0.0326086956521739,0.00934579439252336,0.152173913043478,0.203271028037383,7
"Briefs App",3,2014-04-23,0,2014-04-20,0,0.00700934579439252,0.152173913043478,0.203271028037383,7
"Bluescape",3,2014-04-23,0,2014-04-20,0,0.00700934579439252,0.152173913043478,0.203271028037383,7
"Remark",132,2014-04-22,17,2014-04-20,0.121428571428571,0.230366492146597,0.264285714285714,0.230366492146597,7
"Mellow",97,2014-04-22,37,2014-04-20,0.264285714285714,0.169284467713787,0.264285714285714,0.230366492146597,7
"Casper",62,2014-04-22,12,2014-04-20,0.0857142857142857,0.108202443280977,0.264285714285714,0.230366492146597,7
"Crunchbase 2.0",30,2014-04-22,5,2014-04-20,0.0357142857142857,0.0523560209424084,0.264285714285714,0.230366492146597,7
"Lytro Illum",28,2014-04-22,6,2014-04-20,0.0428571428571429,0.0488656195462478,0.264285714285714,0.230366492146597,7
"G2Crowd",24,2014-04-22,2,2014-04-20,0.0142857142857143,0.0418848167539267,0.264285714285714,0.230366492146597,7
"FireStop",22,2014-04-22,5,2014-04-20,0.0357142857142857,0.0383944153577661,0.264285714285714,0.230366492146597,7
"Veern",19,2014-04-22,6,2014-04-20,0.0428571428571429,0.0331588132635253,0.264285714285714,0.230366492146597,7
"Union",18,2014-04-22,8,2014-04-20,0.0571428571428571,0.031413612565445,0.264285714285714,0.230366492146597,7
"Stitch",17,2014-04-22,5,2014-04-20,0.0357142857142857,0.0296684118673647,0.264285714285714,0.230366492146597,7
"Pintask",17,2014-04-22,7,2014-04-20,0.05,0.0296684118673647,0.264285714285714,0.230366492146597,7
"Adbeat",12,2014-04-22,3,2014-04-20,0.0214285714285714,0.0209424083769634,0.264285714285714,0.230366492146597,7
"Streem",11,2014-04-22,3,2014-04-20,0.0214285714285714,0.0191972076788831,0.264285714285714,0.230366492146597,7
"SweetProcess",11,2014-04-22,6,2014-04-20,0.0428571428571429,0.0191972076788831,0.264285714285714,0.230366492146597,7
"Torpedo",8,2014-04-22,3,2014-04-20,0.0214285714285714,0.0139616055846422,0.264285714285714,0.230366492146597,7
"The Distance",8,2014-04-22,1,2014-04-20,0.00714285714285714,0.0139616055846422,0.264285714285714,0.230366492146597,7
"Diveo",8,2014-04-22,4,2014-04-20,0.0285714285714286,0.0139616055846422,0.264285714285714,0.230366492146597,7
"Inkling",8,2014-04-22,1,2014-04-20,0.00714285714285714,0.0139616055846422,0.264285714285714,0.230366492146597,7
"JukeDeck",7,2014-04-22,2,2014-04-20,0.0142857142857143,0.012216404886562,0.264285714285714,0.230366492146597,7
"Vaavud",7,2014-04-22,1,2014-04-20,0.00714285714285714,0.012216404886562,0.264285714285714,0.230366492146597,7
"Setlist",6,2014-04-22,4,2014-04-20,0.0285714285714286,0.0104712041884817,0.264285714285714,0.230366492146597,7
"Credii",5,2014-04-22,0,2014-04-20,0,0.0087260034904014,0.264285714285714,0.230366492146597,7
"SAT Up",4,2014-04-22,0,2014-04-20,0,0.00698080279232112,0.264285714285714,0.230366492146597,7
"Skala Preview",3,2014-04-22,0,2014-04-20,0,0.00523560209424084,0.264285714285714,0.230366492146597,7
"Dweet",3,2014-04-22,0,2014-04-20,0,0.00523560209424084,0.264285714285714,0.230366492146597,7
"Bootic",3,2014-04-22,1,2014-04-20,0.00714285714285714,0.00523560209424084,0.264285714285714,0.230366492146597,7
"Tiinkk",2,2014-04-22,0,2014-04-20,0,0.00349040139616056,0.264285714285714,0.230366492146597,7
"SenseLabs",1,2014-04-22,1,2014-04-20,0.00714285714285714,0.00174520069808028,0.264285714285714,0.230366492146597,7
"VenueSpot",71,2014-04-21,6,2014-04-20,0.0612244897959184,0.25177304964539,0.13265306122449,0.25177304964539,7
"Mailbox 2.0",24,2014-04-21,4,2014-04-20,0.0408163265306122,0.0851063829787234,0.13265306122449,0.25177304964539,7
"Blurb",22,2014-04-21,9,2014-04-20,0.0918367346938776,0.0780141843971631,0.13265306122449,0.25177304964539,7
"MOWZ",21,2014-04-21,9,2014-04-20,0.0918367346938776,0.074468085106383,0.13265306122449,0.25177304964539,7
"Lysn in",20,2014-04-21,6,2014-04-20,0.0612244897959184,0.0709219858156028,0.13265306122449,0.25177304964539,7
"FIO",17,2014-04-21,13,2014-04-20,0.13265306122449,0.0602836879432624,0.13265306122449,0.25177304964539,7
"Streamus",16,2014-04-21,3,2014-04-20,0.0306122448979592,0.0567375886524823,0.13265306122449,0.25177304964539,7
"Kangaroo",16,2014-04-21,8,2014-04-20,0.0816326530612245,0.0567375886524823,0.13265306122449,0.25177304964539,7
